a,pg,aLabel,born,died
http://www.wikidata.org/entity/Q18416349,44110,María del Pilar Sinués,1835-12-19T00:00:00Z,1893-11-20T00:00:00Z
http://www.wikidata.org/entity/Q18559774,53978,Jane Stoddart,1863-11-02T00:00:00Z,1944-12-15T00:00:00Z
http://www.wikidata.org/entity/Q18576148,38118,Emilie Barrington,1841-10-18T00:00:00Z,1933-03-09T00:00:00Z
http://www.wikidata.org/entity/Q19663973,43653,Carmen de Pinillos,1909-01-01T00:00:00Z,1943-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19974953,51117,Grace Moon,1877-01-01T00:00:00Z,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20713570,38732,F. E. Mills Young,1875-01-01T00:00:00Z,1945-11-06T00:00:00Z
http://www.wikidata.org/entity/Q21552539,40568,Elizabeth MacKinstry,1879-01-01T00:00:00Z,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q28828512,55661,Addie Waites Hunton,1867-06-11T00:00:00Z,1943-06-22T00:00:00Z
http://www.wikidata.org/entity/Q28828512,55661,Addie Waites Hunton,1875-06-11T00:00:00Z,1943-06-22T00:00:00Z
http://www.wikidata.org/entity/Q30162810,35103,Mrs. Alex. McVeigh Miller,1850-04-30T00:00:00Z,1937-12-26T00:00:00Z
http://www.wikidata.org/entity/Q30598690,34131,Q30598690,1888-11-10T00:00:00Z,1952-09-07T00:00:00Z
http://www.wikidata.org/entity/Q34371031,36607,Alma Strettell,1856-01-01T00:00:00Z,1939-01-01T00:00:00Z
http://www.wikidata.org/entity/Q47038426,33079,Isabel Savory,,
http://www.wikidata.org/entity/Q51719586,25126,Georgina Bowers,1835-10-18T00:00:00Z,1912-03-28T00:00:00Z
http://www.wikidata.org/entity/Q52156039,33427,Helen Fuller Orton,1872-11-01T00:00:00Z,1955-02-16T00:00:00Z
http://www.wikidata.org/entity/Q55126452,38778,Louise Gerard,1878-03-26T00:00:00Z,1970-11-05T00:00:00Z
http://www.wikidata.org/entity/Q55450459,51220,Clara H. Holmes,1838-01-01T00:00:00Z,1876-01-01T00:00:00Z
http://www.wikidata.org/entity/Q55993146,42227,Anne Bowman,1801-01-01T00:00:00Z,1890-01-01T00:00:00Z
http://www.wikidata.org/entity/Q58617558,51153,Annie E. Ridley,1839-05-02T00:00:00Z,1923-12-01T00:00:00Z
http://www.wikidata.org/entity/Q60845605,44099,Anna Elise Sophie von Königsthal,1778-07-20T00:00:00Z,1849-11-22T00:00:00Z
http://www.wikidata.org/entity/Q63486208,38757,Helen Dawes Brown,1857-05-15T00:00:00Z,1941-09-05T00:00:00Z
http://www.wikidata.org/entity/Q64685961,55805,Gertrude Warden,1859-05-27T00:00:00Z,1925-05-03T00:00:00Z
http://www.wikidata.org/entity/Q66698743,55511,Gertrude Nelson Andrews,,1938-10-10T00:00:00Z
http://www.wikidata.org/entity/Q87489199,32997,Maud Churton Braby,1876-01-01T00:00:00Z,1932-01-01T00:00:00Z
http://www.wikidata.org/entity/Q90052521,36442,Frances Lambert,1798-11-29T00:00:00Z,1880-08-01T00:00:00Z
http://www.wikidata.org/entity/Q94281080,58220,Gertrude Diamant,1901-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q88281,24819,Wilhelmine von Hillern,1836-03-11T00:00:00Z,1916-12-15T00:00:00Z
http://www.wikidata.org/entity/Q88281,24819,Wilhelmine von Hillern,1836-03-11T00:00:00Z,1916-12-25T00:00:00Z
http://www.wikidata.org/entity/Q235069,1203,Mary Baker Eddy,1821-07-16T00:00:00Z,1910-12-03T00:00:00Z
http://www.wikidata.org/entity/Q431240,36427,Nora Kershaw Chadwick,1891-01-28T00:00:00Z,1972-04-24T00:00:00Z
http://www.wikidata.org/entity/Q460180,25320,Georgette Leblanc,1869-02-08T00:00:00Z,1941-10-26T00:00:00Z
http://www.wikidata.org/entity/Q460180,25320,Georgette Leblanc,1869-02-08T00:00:00Z,1941-10-27T00:00:00Z
http://www.wikidata.org/entity/Q952452,2629,Mary Augusta Ward,1851-06-11T00:00:00Z,1920-03-24T00:00:00Z
http://www.wikidata.org/entity/Q1131816,32829,Anna Seward,1747-12-12T00:00:00Z,1809-03-25T00:00:00Z
http://www.wikidata.org/entity/Q1131816,32829,Anna Seward,1749-01-01T00:00:00Z,1809-03-25T00:00:00Z
http://www.wikidata.org/entity/Q3037167,58000,Dorothy Dix,1861-11-18T00:00:00Z,1951-12-16T00:00:00Z
http://www.wikidata.org/entity/Q3549698,26814,Emily Cheney Neville,1919-12-28T00:00:00Z,1997-12-14T00:00:00Z
http://www.wikidata.org/entity/Q4443905,2440,Hesba Stretton,1832-07-27T00:00:00Z,1911-10-08T00:00:00Z
http://www.wikidata.org/entity/Q4693025,7346,Agnes Conway,1885-05-02T00:00:00Z,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q4769250,7661,Annie Burton,1858-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/80eb0cac734699ad90c1e3d73df37416
http://www.wikidata.org/entity/Q4793236,57935,Barbara Newhall Follett,1914-03-04T00:00:00Z,1939-12-07T00:00:00Z
http://www.wikidata.org/entity/Q5086489,57183,Charmian London,1871-11-27T00:00:00Z,1955-01-14T00:00:00Z
http://www.wikidata.org/entity/Q5321911,2655,E. H. Young,1880-03-21T00:00:00Z,1949-08-08T00:00:00Z
http://www.wikidata.org/entity/Q5362566,25999,Elizabeth Charles,1828-01-02T00:00:00Z,1896-03-28T00:00:00Z
http://www.wikidata.org/entity/Q5364774,55359,Ellen Buckingham Mathews,1849-08-26T00:00:00Z,1920-03-10T00:00:00Z
http://www.wikidata.org/entity/Q5400807,6415,Hanna Ongelin,1848-08-14T00:00:00Z,1893-06-17T00:00:00Z
http://www.wikidata.org/entity/Q5664346,5719,Harriet Theresa Comstock,1860-01-01T00:00:00Z,1925-01-01T00:00:00Z
http://www.wikidata.org/entity/Q6780272,3240,Mary Matilda Betham,1776-11-16T00:00:00Z,1852-09-30T00:00:00Z
http://www.wikidata.org/entity/Q6780353,7452,Mary Mills Patrick,1850-03-10T00:00:00Z,1940-02-25T00:00:00Z
http://www.wikidata.org/entity/Q6897658,24933,Mona Caird,1854-05-24T00:00:00Z,1932-02-04T00:00:00Z
http://www.wikidata.org/entity/Q7186682,52644,Phoebe Pember,1823-08-18T00:00:00Z,1913-03-04T00:00:00Z
http://www.wikidata.org/entity/Q7383228,34317,Ruth Stiles Gannett,1923-08-12T00:00:00Z,2024-06-11T00:00:00Z
http://www.wikidata.org/entity/Q7563023,34803,Sophie Kerr,1880-01-01T00:00:00Z,1965-02-06T00:00:00Z
http://www.wikidata.org/entity/Q11857626,5657,Elvira Willman-Eloranta,1875-08-10T00:00:00Z,1925-04-17T00:00:00Z
http://www.wikidata.org/entity/Q15042696,32036,Toini Topelius,1854-03-14T00:00:00Z,1910-10-24T00:00:00Z
http://www.wikidata.org/entity/Q15430684,9521,Thérèse de Dillmont,1846-10-28T00:00:00Z,1890-05-22T00:00:00Z
http://www.wikidata.org/entity/Q15814201,32712,Q15814201,1855-04-07T00:00:00Z,1952-01-01T00:00:00Z
http://www.wikidata.org/entity/Q16692174,26763,Mary Richmond,1861-08-05T00:00:00Z,1928-09-12T00:00:00Z
http://www.wikidata.org/entity/Q18811301,35877,Elizabeth Virginia Raplee,1900-11-17T00:00:00Z,1982-03-01T00:00:00Z
http://www.wikidata.org/entity/Q18912556,2681,Helen Fryer,,
http://www.wikidata.org/entity/Q19880005,7877,Julia de Wolf Gibbs,1866-02-24T00:00:00Z,1952-01-01T00:00:00Z
http://www.wikidata.org/entity/Q34481210,53062,Celia Levetus,1874-01-01T00:00:00Z,1936-01-01T00:00:00Z
http://www.wikidata.org/entity/Q51284746,2085,Clara Barrus,1864-08-08T00:00:00Z,1931-04-04T00:00:00Z
http://www.wikidata.org/entity/Q52555652,51161,Alice Lightner Hopf,1904-10-11T00:00:00Z,1988-02-03T00:00:00Z
http://www.wikidata.org/entity/Q58237027,31856,Winifred Graham,1873-04-21T00:00:00Z,1950-02-05T00:00:00Z
http://www.wikidata.org/entity/Q64685564,57618,Bessie Pullen-Burry,1858-01-01T00:00:00Z,1937-09-21T00:00:00Z
http://www.wikidata.org/entity/Q67387569,53724,Phebe Earle Gibbons,1821-01-01T00:00:00Z,1893-01-01T00:00:00Z
http://www.wikidata.org/entity/Q67393031,52918,Elizabeth Grinnell,1851-05-09T00:00:00Z,1935-07-06T00:00:00Z
http://www.wikidata.org/entity/Q109398709,34686,Jane Henrietta Adeane,1842-01-01T00:00:00Z,1926-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127694901,35137,Florence Verbell Brown,,
http://www.wikidata.org/entity/Q231360,46514,Gertrude Bell,1868-01-01T00:00:00Z,1926-01-01T00:00:00Z
http://www.wikidata.org/entity/Q231360,46514,Gertrude Bell,1868-07-14T00:00:00Z,1926-01-01T00:00:00Z
http://www.wikidata.org/entity/Q231360,46514,Gertrude Bell,1868-01-01T00:00:00Z,1926-07-12T00:00:00Z
http://www.wikidata.org/entity/Q231360,46514,Gertrude Bell,1868-07-14T00:00:00Z,1926-07-12T00:00:00Z
http://www.wikidata.org/entity/Q529148,41805,Florence Dixie,1855-05-24T00:00:00Z,1905-11-07T00:00:00Z
http://www.wikidata.org/entity/Q4693046,47448,Agnes Grainger Stewart,1871-04-26T00:00:00Z,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q5338635,50757,Edith Ogden Harrison,1862-11-16T00:00:00Z,1955-05-22T00:00:00Z
http://www.wikidata.org/entity/Q5362424,41668,Elizabeth Bisland,1861-02-11T00:00:00Z,1929-01-06T00:00:00Z
http://www.wikidata.org/entity/Q6376300,44251,Katharine Bement Davis,1860-01-15T00:00:00Z,1935-12-10T00:00:00Z
http://www.wikidata.org/entity/Q6896568,43099,Molly Elliot Seawell,1853-10-23T00:00:00Z,1916-11-15T00:00:00Z
http://www.wikidata.org/entity/Q17612555,43616,Jessie Bonstelle,1870-01-01T00:00:00Z,1932-10-07T00:00:00Z
http://www.wikidata.org/entity/Q17612555,43616,Jessie Bonstelle,1871-11-19T00:00:00Z,1932-10-07T00:00:00Z
http://www.wikidata.org/entity/Q17612555,43616,Jessie Bonstelle,1871-11-30T00:00:00Z,1932-10-07T00:00:00Z
http://www.wikidata.org/entity/Q17612555,43616,Jessie Bonstelle,1870-01-01T00:00:00Z,1932-10-14T00:00:00Z
http://www.wikidata.org/entity/Q17612555,43616,Jessie Bonstelle,1871-11-19T00:00:00Z,1932-10-14T00:00:00Z
http://www.wikidata.org/entity/Q17612555,43616,Jessie Bonstelle,1871-11-30T00:00:00Z,1932-10-14T00:00:00Z
http://www.wikidata.org/entity/Q38000656,4175,Cora Lenore Williams,1865-01-20T00:00:00Z,1937-01-01T00:00:00Z
http://www.wikidata.org/entity/Q49775007,45789,Q49775007,1868-01-01T00:00:00Z,1951-01-01T00:00:00Z
http://www.wikidata.org/entity/Q62605299,50673,Alice Eliza Ball,1867-01-01T00:00:00Z,1948-01-01T00:00:00Z
http://www.wikidata.org/entity/Q62605299,50673,Alice Eliza Ball,1867-12-15T00:00:00Z,1948-01-01T00:00:00Z
http://www.wikidata.org/entity/Q62605299,50673,Alice Eliza Ball,1867-01-01T00:00:00Z,1948-04-24T00:00:00Z
http://www.wikidata.org/entity/Q62605299,50673,Alice Eliza Ball,1867-12-15T00:00:00Z,1948-04-24T00:00:00Z
http://www.wikidata.org/entity/Q70278553,49035,Lily Augusta Long,1862-01-01T00:00:00Z,1927-01-01T00:00:00Z
http://www.wikidata.org/entity/Q124637927,43577,Edith Brand Hannah,,
http://www.wikidata.org/entity/Q71351370,55581,Sophia Elizabeth Thoreau,1819-06-24T00:00:00Z,1876-10-07T00:00:00Z
http://www.wikidata.org/entity/Q88466461,40570,Q88466461,1858-10-03T00:00:00Z,1917-12-16T00:00:00Z
http://www.wikidata.org/entity/Q88469998,32827,Dina Samuela van der Willigen Logeman,1864-06-18T00:00:00Z,1925-10-30T00:00:00Z
http://www.wikidata.org/entity/Q94298262,48610,Q94298262,1821-08-21T00:00:00Z,1909-07-29T00:00:00Z
http://www.wikidata.org/entity/Q94621969,39013,Hannah Frances Davidson,1860-01-01T00:00:00Z,1935-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106388831,38035,Q106388831,1839-01-01T00:00:00Z,1920-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110660484,46087,Ethel C. Taylor,,
http://www.wikidata.org/entity/Q111925063,50564,Dorothy Dudley Leal,1884-01-01T00:00:00Z,1962-01-01T00:00:00Z
http://www.wikidata.org/entity/Q133459828,51434,Anna L. Colcord,1864-03-07T00:00:00Z,1950-05-28T00:00:00Z
http://www.wikidata.org/entity/Q138045094,37531,Q138045094,1875-01-01T00:00:00Z,1947-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111096433,38307,Florence Fallgatter,1891-01-01T00:00:00Z,1973-01-01T00:00:00Z
http://www.wikidata.org/entity/Q111096433,38307,Florence Fallgatter,1891-01-01T00:00:00Z,1973-04-08T00:00:00Z
http://www.wikidata.org/entity/Q120064376,50685,Katharine  Haviland Taylor,1891-01-01T00:00:00Z,1945-01-01T00:00:00Z
http://www.wikidata.org/entity/Q131990912,52890,Käte Lubowski,1875-12-24T00:00:00Z,1945-04-04T00:00:00Z
http://www.wikidata.org/entity/Q133789318,52755,Q133789318,1882-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q138673925,5926,Helen Ashe Hays,1865-12-03T00:00:00Z,1947-03-12T00:00:00Z
http://www.wikidata.org/entity/Q139058932,31379,Q139058932,1867-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q140179750,40372,Q140179750,1893-01-01T00:00:00Z,1953-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110060339,33338,Ethel M. Kelley,1878-01-01T00:00:00Z,1955-08-01T00:00:00Z
http://www.wikidata.org/entity/Q131519820,31095,Elisabeth Heijnsdijk,1867-06-24T00:00:00Z,1945-03-07T00:00:00Z
http://www.wikidata.org/entity/Q132633876,6463,Lydia Brown Leavitt,1851-01-01T00:00:00Z,1905-04-03T00:00:00Z
http://www.wikidata.org/entity/Q140934609,42258,Q140934609,1840-01-01T00:00:00Z,1909-01-01T00:00:00Z
http://www.wikidata.org/entity/Q141229174,42410,Q141229174,,
http://www.wikidata.org/entity/Q91613276,36559,Allen Chaffee,,
http://www.wikidata.org/entity/Q103982195,9154,Anna Benneson McMahan,1846-07-24T00:00:00Z,1919-11-27T00:00:00Z
http://www.wikidata.org/entity/Q114065088,38335,Elizabeth Dejeans,1868-12-27T00:00:00Z,1928-02-06T00:00:00Z
http://www.wikidata.org/entity/Q127162384,38836,Ellen H. Walworth,1858-10-02T00:00:00Z,1932-09-20T00:00:00Z
http://www.wikidata.org/entity/Q113554225,41441,Aileen Cleveland Higgins,1882-12-07T00:00:00Z,1966-01-29T00:00:00Z
http://www.wikidata.org/entity/Q122871832,54484,Anna M. Fitch,1840-03-01T00:00:00Z,1904-04-15T00:00:00Z
http://www.wikidata.org/entity/Q124051166,53501,Maud Stepney Rawson,1864-08-13T00:00:00Z,1932-01-01T00:00:00Z
http://www.wikidata.org/entity/Q127388398,32005,Mary Wallace Bundy Little,,
http://www.wikidata.org/entity/Q131445935,6444,Mary Frances Blaisdell,1874-04-20T00:00:00Z,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q133280938,50461,Margaret [Duncan] Elmsile,1852-01-01T00:00:00Z,1882-01-01T00:00:00Z
http://www.wikidata.org/entity/Q141250058,38554,Q141250058,,1922-02-01T00:00:00Z
http://www.wikidata.org/entity/Q111721331,53475,Miriam Clark Potter,1886-01-01T00:00:00Z,1965-01-01T00:00:00Z
http://www.wikidata.org/entity/Q112585420,25732,Helen M. Urban,1915-01-23T00:00:00Z,2003-02-13T00:00:00Z
http://www.wikidata.org/entity/Q120833043,26750,Caroline C. Leighton,1838-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q122340350,47064,Clara Powers Wilson,1869-07-20T00:00:00Z,1972-05-30T00:00:00Z
http://www.wikidata.org/entity/Q133861643,42228,Q133861643,1851-11-12T00:00:00Z,1929-01-14T00:00:00Z
http://www.wikidata.org/entity/Q137885732,43446,Q137885732,1883-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q138764197,43363,Q138764197,1842-09-06T00:00:00Z,1907-03-06T00:00:00Z
http://www.wikidata.org/entity/Q94742208,41911,Alice van Nahuys-von Eugen,1894-02-15T00:00:00Z,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q94749602,52373,Juliane Karwath,1877-07-16T00:00:00Z,1931-01-01T00:00:00Z
http://www.wikidata.org/entity/Q104384665,38486,Mildred Anna Rosalie Tuker,1862-04-01T00:00:00Z,1954-03-01T00:00:00Z
http://www.wikidata.org/entity/Q107157942,54873,Florence Wyman Ivins,1881-01-01T00:00:00Z,1948-01-01T00:00:00Z
http://www.wikidata.org/entity/Q107522252,28341,Lucia Isabella Runkle,1844-08-20T00:00:00Z,1922-01-01T00:00:00Z
http://www.wikidata.org/entity/Q108305285,35771,Elisabeth R. Lewis,,
http://www.wikidata.org/entity/Q109565940,47184,Blanche Greer,1884-08-09T00:00:00Z,
http://www.wikidata.org/entity/Q109854984,50930,Bertha Carr-Harris,1863-01-01T00:00:00Z,1949-01-01T00:00:00Z
http://www.wikidata.org/entity/Q110280275,45203,Ann Fraser Tytler,1783-01-01T00:00:00Z,1857-09-03T00:00:00Z
http://www.wikidata.org/entity/Q111529450,54093,Helen Cowen Gunsaulus,1886-04-06T00:00:00Z,1954-08-01T00:00:00Z
http://www.wikidata.org/entity/Q89520,52025,Rosa Mayreder,1858-11-30T00:00:00Z,1938-01-19T00:00:00Z
http://www.wikidata.org/entity/Q180099,57628,Margaret Mead,1901-12-16T00:00:00Z,1978-11-15T00:00:00Z
http://www.wikidata.org/entity/Q454870,37137,Gabriela Zapolska,1857-03-30T00:00:00Z,1921-12-17T00:00:00Z
http://www.wikidata.org/entity/Q466026,51344,Susanne Langer,1895-12-20T00:00:00Z,1985-07-17T00:00:00Z
http://www.wikidata.org/entity/Q6698110,42190,Lucretia Van Horn,1882-01-01T00:00:00Z,1970-01-01T00:00:00Z
http://www.wikidata.org/entity/Q19409567,53540,Amy Sawyer,1863-01-01T00:00:00Z,1945-10-01T00:00:00Z
http://www.wikidata.org/entity/Q60675479,51251,Rita Weiman,1885-01-01T00:00:00Z,1954-06-23T00:00:00Z
http://www.wikidata.org/entity/Q63437469,24987,Minnie Mary Lee,1826-04-13T00:00:00Z,1903-03-09T00:00:00Z
http://www.wikidata.org/entity/Q64685900,52986,Mary Catherine Rowsell,1839-01-01T00:00:00Z,1921-01-01T00:00:00Z
http://www.wikidata.org/entity/Q106622755,28367,Marjory MacMurchy,1869-01-01T00:00:00Z,1938-12-15T00:00:00Z
http://www.wikidata.org/entity/Q106622755,28367,Marjory MacMurchy,1870-04-01T00:00:00Z,1938-12-15T00:00:00Z
http://www.wikidata.org/entity/Q71465,34774,Clara Viebig,1860-07-17T00:00:00Z,1952-07-31T00:00:00Z
http://www.wikidata.org/entity/Q77318,43545,Fanny Lewald,1811-03-24T00:00:00Z,1889-08-04T00:00:00Z
http://www.wikidata.org/entity/Q77318,43545,Fanny Lewald,1811-03-24T00:00:00Z,1889-08-05T00:00:00Z
http://www.wikidata.org/entity/Q237173,56564,Mary Parker Follett,1868-09-03T00:00:00Z,1933-12-18T00:00:00Z
http://www.wikidata.org/entity/Q241498,36071,Geraldine Farrar,1882-02-28T00:00:00Z,1967-03-11T00:00:00Z
http://www.wikidata.org/entity/Q440043,51181,Mary Boykin Chesnut,1823-03-31T00:00:00Z,1886-11-22T00:00:00Z
http://www.wikidata.org/entity/Q454470,52313,Henriëtte Ronner-Knip,1821-05-31T00:00:00Z,1909-02-28T00:00:00Z
http://www.wikidata.org/entity/Q527359,31709,"Teresa, Contessa Guiccioli",1800-01-01T00:00:00Z,1873-03-27T00:00:00Z
http://www.wikidata.org/entity/Q531293,41861,Alice Moore Hubbard,1861-06-07T00:00:00Z,1915-05-07T00:00:00Z
http://www.wikidata.org/entity/Q544511,53197,Marie Nyswander,1919-03-13T00:00:00Z,1986-04-20T00:00:00Z
http://www.wikidata.org/entity/Q590936,32016,Elizabeth Shippen Green,1871-09-01T00:00:00Z,1954-05-29T00:00:00Z
http://www.wikidata.org/entity/Q1338109,45648,Emma Waiblinger,1897-01-01T00:00:00Z,1923-11-01T00:00:00Z
http://www.wikidata.org/entity/Q1897441,31686,Marie Manning,1872-01-22T00:00:00Z,1945-11-28T00:00:00Z
http://www.wikidata.org/entity/Q2360746,31501,Marquise de Caylus,1671-04-17T00:00:00Z,1729-04-15T00:00:00Z
http://www.wikidata.org/entity/Q2643152,55357,Cornelia Dorabuji,1866-11-15T00:00:00Z,1954-07-06T00:00:00Z
http://www.wikidata.org/entity/Q3505984,54663,Suzanne La Follette,1893-06-24T00:00:00Z,1983-04-23T00:00:00Z
http://www.wikidata.org/entity/Q4222976,52750,Mary Cowden Clarke,1809-06-22T00:00:00Z,1898-01-12T00:00:00Z
http://www.wikidata.org/entity/Q4896481,55834,Bessie Louise Pierce,1888-04-20T00:00:00Z,1974-10-03T00:00:00Z
http://www.wikidata.org/entity/Q5298233,53438,Dorothea Beale,1831-03-21T00:00:00Z,1906-11-09T00:00:00Z
http://www.wikidata.org/entity/Q5362387,49768,Elizabeth Bartlett,1911-07-20T00:00:00Z,1994-08-12T00:00:00Z
http://www.wikidata.org/entity/Q5715904,52828,Henrietta Barnett,1851-05-04T00:00:00Z,1936-06-10T00:00:00Z
http://www.wikidata.org/entity/Q6376560,9623,Katherine Thomson,1797-01-01T00:00:00Z,1862-12-17T00:00:00Z
http://www.wikidata.org/entity/Q6778776,52928,Mary Acworth Orr Evershed,1867-01-01T00:00:00Z,1949-10-25T00:00:00Z
http://www.wikidata.org/entity/Q6779314,35435,Mary Dennett,1872-04-04T00:00:00Z,1947-07-25T00:00:00Z
http://www.wikidata.org/entity/Q7781652,55914,Theodora Kimball Hubbard,1887-01-01T00:00:00Z,1935-01-01T00:00:00Z
http://www.wikidata.org/entity/Q11861333,45341,Hanna Pakkala,1864-01-01T00:00:00Z,1950-01-01T00:00:00Z
http://www.wikidata.org/entity/Q14954680,52221,Mollie Skinner,1876-09-19T00:00:00Z,1955-05-25T00:00:00Z
http://www.wikidata.org/entity/Q15462646,51792,Nathalia Crane,1913-08-11T00:00:00Z,1998-10-22T00:00:00Z
http://www.wikidata.org/entity/Q15689600,52311,Amelia Beers Warnock,1878-01-01T00:00:00Z,1956-01-01T00:00:00Z
http://www.wikidata.org/entity/Q17354161,25786,Catherine Ann Dorset,1752-11-27T00:00:00Z,1835-09-28T00:00:00Z
http://www.wikidata.org/entity/Q18151306,36131,Lucy Furman,1870-06-07T00:00:00Z,1958-08-24T00:00:00Z
http://www.wikidata.org/entity/Q18151306,36131,Lucy Furman,1870-06-07T00:00:00Z,1958-08-25T00:00:00Z
http://www.wikidata.org/entity/Q18810595,52216,Ann Small,1857-12-26T00:00:00Z,1945-02-07T00:00:00Z
http://www.wikidata.org/entity/Q19408892,34646,Gertrude Demain Hammond,1862-01-01T00:00:00Z,1952-07-21T00:00:00Z
http://www.wikidata.org/entity/Q20031335,31457,Millicent Sowerby,1878-01-01T00:00:00Z,1967-01-01T00:00:00Z
http://www.wikidata.org/entity/Q20730701,44095,Elizabeth Hazelton Haight,1872-02-11T00:00:00Z,1964-11-15T00:00:00Z
http://www.wikidata.org/entity/Q21069889,34582,Mabel Dearmer,1872-03-22T00:00:00Z,1915-07-11T00:00:00Z
http://www.wikidata.org/entity/Q22020400,42245,Margaretta Hare Morris,1797-12-03T00:00:00Z,1867-05-29T00:00:00Z
http://www.wikidata.org/entity/Q27122089,57204,Ednah Robinson Aiken,1872-09-07T00:00:00Z,1960-01-01T00:00:00Z
http://www.wikidata.org/entity/Q27890542,38312,Caroline Sturgis Tappan,1818-01-01T00:00:00Z,1888-10-20T00:00:00Z
http://www.wikidata.org/entity/Q29653339,41232,Mary Ann Harris Gay,1829-03-18T00:00:00Z,1918-11-06T00:00:00Z
http://www.wikidata.org/entity/Q29653339,41232,Mary Ann Harris Gay,1829-03-18T00:00:00Z,1918-11-21T00:00:00Z
http://www.wikidata.org/entity/Q42310325,35525,Lydia Louisa Anna Very,1823-11-02T00:00:00Z,1901-01-01T00:00:00Z
http://www.wikidata.org/entity/Q52148539,54487,Q52148539,1871-09-24T00:00:00Z,1945-04-29T00:00:00Z
http://www.wikidata.org/entity/Q56606020,47371,Q56606020,1902-10-20T00:00:00Z,1998-02-04T00:00:00Z
http://www.wikidata.org/entity/Q56633207,47249,Dorothea Conyers,1869-11-11T00:00:00Z,1949-05-25T00:00:00Z
http://www.wikidata.org/entity/Q57550764,41870,Alice Ilgenfritz Jones,1846-01-09T00:00:00Z,1906-03-05T00:00:00Z
